TestResponse,PredictValue,Tree 0Bias,Tree 0Dissimilarity,Tree 1Bias,Tree 1Dissimilarity,Tree 2Bias,Tree 2Dissimilarity,Tree 3Bias,Tree 3Dissimilarity,Tree 4Bias,Tree 4Dissimilarity,Tree 5Bias,Tree 5Dissimilarity,Tree 6Bias,Tree 6Dissimilarity,Tree 7Bias,Tree 7Dissimilarity,Tree 8Bias,Tree 8Dissimilarity,Tree 9Bias,Tree 9Dissimilarity,Tree 10Bias,Tree 10Dissimilarity,Tree 11Bias,Tree 11Dissimilarity,Tree 12Bias,Tree 12Dissimilarity,Tree 13Bias,Tree 13Dissimilarity,Tree 14Bias,Tree 14Dissimilarity,Tree 15Bias,Tree 15Dissimilarity,Tree 16Bias,Tree 16Dissimilarity,Tree 17Bias,Tree 17Dissimilarity,Tree 18Bias,Tree 18Dissimilarity,Tree 19Bias,Tree 19Dissimilarity
0.0125154,0.00255663,0.259555,4.24071,0.625696,3.41515,0.883497,3.35716,0.282362,3.11319,0.721875,2.71796,0.17808,4.14836,0.397346,3.27346,0.305312,2.33249,0.301152,2.04242,0.475499,3.93038,0.37698,2.27698,0.234857,2.8567,0.370813,3.24712,0.113966,1.90471,0.37828,2.79252,0.47066,2.96883,0.381458,3.26101,0.8432,3.35997,0.221237,3.01917,0.131298,2.06191
-0.927751,-0.725517,0.048325,2.57072,0.0984147,3.75753,0.232802,3.3077,0.137816,3.18322,0.0514446,2.4409,0.589496,2.97983,0.194001,2.32454,0.161503,3.28492,0.0902252,2.92197,0.0587242,2.65209,0.00152826,3.51167,0.00876439,3.31571,0.0582042,3.12948,0.0302995,2.5894,0.137672,1.44484,0.259493,2.83471,0.193371,2.88366,0.0809092,3.66647,0.0653104,2.72121,0.0520224,1.89478
-0.375724,-0.13739,0.0333816,4.20528,0.355507,1.86918,0.1567,3.37129,0.0360681,4.16463,0.209216,3.40934,0.162939,3.43674,0.0359814,2.07114,0.0623782,4.29626,0.168537,4.37651,0.251333,2.67033,0.22894,3.22484,0.104443,3.35503,0.0381479,4.12019,0.179838,3.66235,0.169005,3.19133,0.496547,2.26551,0.46015,2.48585,0.544861,3.81947,0.751364,4.6295,0.188504,3.10078
-0.781295,-0.840883,0.115051,3.02912,0.0405231,1.81234,0.0082854,4.55504,0.109226,1.9727,0.1042,4.33543,0.232458,3.80234,3.40343e-05,3.50516,0.182194,2.05838,0.0348716,5.68042,0.00835341,2.74746,0.416052,5.07226,0.300053,6.36473,0.0871568,4.07647,0.106385,3.27855,0.0330126,4.67759,0.115639,3.70728,0.0207892,3.49351,0.74074,4.81277,0.168675,4.24659,0.0964005,5.01553
-1.10887,-0.784238,0.132074,2.72726,0.404578,2.28662,0.65723,3.99044,0.419094,2.93401,0.319434,2.91968,0.451375,2.46377,1.01427,4.03233,1.24583,2.5046,0.499688,3.39938,0.317701,2.59787,0.0152559,4.17695,0.405661,2.94865,1.09371,5.2359,0.289392,3.48571,0.663469,5.51313,0.345259,3.52679,0.13484,4.77203,0.428626,3.51753,0.383563,2.18883,0.397645,7.76815
1.50048,0.576271,0.323647,2.95806,0.929463,3.52067,0.0633193,4.36889,0.073691,2.69523,0.169392,2.64009,1.55134,2.68087,1.96414,1.70428,0.159918,3.43931,0.473976,4.77588,0.893644,2.20209,0.131031,5.87828,1.42083,4.15679,0.921231,4.69586,1.36167,2.02048,0.361778,3.83476,0.0611252,3.45707,0.233521,4.56287,0.934663,4.32342,0.010803,4.23521,0.0400378,4.13622
-0.744897,-0.450865,0.0846743,2.02328,0.545174,3.85776,0.101646,1.20241,0.300098,3.01338,1.95828,3.62096,0.134937,2.84877,0.540495,3.21895,0.829088,2.07875,0.0872602,1.98047,0.636124,1.2049,0.313097,2.57049,0.13995,4.41761,0.534775,3.96631,0.101646,1.20241,0.0713146,3.55731,0.0141327,3.88412,0.349278,4.19202,0.268034,1.36354,0.286377,3.9112,0.590844,3.12267
-0.276064,0.056401,0.152211,5.74036,0.0544741,2.36309,0.273883,1.44023,0.0401751,4.09821,0.0921266,2.35248,0.502249,4.36289,0.0332423,2.62785,0.0822054,4.07003,0.3918,1.83516,1.18409,2.87124,0.0756611,3.50213,0.323799,1.52067,0.196928,5.47806,0.419748,1.51082,1.09074,1.92334,0.139645,1.94319,0.119729,4.86725,0.0980484,5.67535,0.673561,2.577,0.288891,3.48186
2.05597,1.14594,0.193352,4.75009,0.99823,2.89685,0.0774001,1.72358,0.0370163,3.71437,0.0942699,1.94654,0.00789833,2.8116,0.162534,3.70158,0.342841,2.0783,0.339808,2.25383,0.0227218,2.97623,0.912205,2.70742,0.0711604,1.9802,0.0841595,2.41795,0.0865427,2.48827,0.200665,5.91779,0.326033,2.31082,0.0280658,3.20395,0.108227,3.16829,0.899437,4.03181,0.499263,3.29334
2.29169,1.44576,0.882618,2.79258,0.626678,4.11437,0.409782,2.4649,1.0281,2.26035,0.325375,3.65823,0.627127,4.10379,1.04265,3.79663,1.2844,3.24239,1.09465,5.33718,0.211503,4.3772,0.580747,2.95304,0.915186,2.58866,0.13969,3.42781,0.158711,4.07667,0.883891,4.00287,1.05262,3.73809,0.905654,3.66368,0.63458,2.30157,0.477621,3.84965,0.318789,3.82915
-0.172072,-0.0153633,0.237597,6.17047,0.0677367,2.96414,0.728384,3.86177,0.529643,3.56561,0.117278,3.26829,0.0261455,2.81413,0.357622,3.23694,0.163294,2.17551,0.349094,1.34832,0.593772,4.08816,0.305418,2.94707,0.117711,2.80074,0.297445,2.07644,0.196867,2.01718,0.363653,2.89722,0.32483,2.57395,0.28786,2.2926,0.131577,2.79755,0.338695,2.8856,0.381159,2.93279
-0.315061,-0.252269,0.294596,3.56094,0.209248,3.24122,0.00393657,2.6127,0.0372272,4.52294,0.0845308,2.26401,0.260452,2.27437,0.0241414,3.20833,0.0237948,7.04302,0.471037,5.40348,0.174151,2.59585,0.470096,2.0489,0.105039,3.76222,0.575896,2.68605,0.0103624,1.97507,0.150319,1.5502,0.224921,1.5265,0.216181,2.04667,0.153352,2.87966,0.175971,2.50689,0.165485,3.16651
2.05337,1.65021,0.890197,3.34731,0.036236,3.01903,0.0977411,2.11613,0.352893,1.8926,0.100341,2.89133,0.675767,2.48538,0.157104,2.78223,0.22117,1.8036,0.2104,2.27496,0.0710931,4.46457,0.00804746,3.77885,0.282328,5.92194,0.845998,3.00405,0.357723,2.65125,0.217549,2.97424,0.168803,2.47884,0.573449,2.62672,0.432251,3.14627,0.315606,3.0404,0.174806,2.47753
0.195369,0.627239,0.334377,2.5576,0.364275,1.7925,0.539907,2.95267,1.00834,3.21053,1.34398,5.53625,0.227183,3.33871,0.635306,3.45851,0.204868,2.76834,0.668454,2.29482,1.57028,3.18462,0.139824,4.84264,0.789778,2.64863,0.0973608,6.00138,0.860584,3.88808,0.371208,2.6328,0.707277,3.73391,1.68756,4.38033,0.886838,2.17427,0.831375,1.24523,1.47986,6.40507
0.0991759,0.835298,1.49214,3.28412,0.186261,3.08978,0.200678,2.18665,0.169146,2.57229,0.238864,3.9533,0.241409,2.33344,0.857911,2.78756,0.673943,3.02974,0.420678,2.6605,0.459793,1.80304,0.281154,3.23991,0.667227,2.78876,0.0353274,3.92631,1.30127,4.47856,0.345283,1.99315,0.144231,2.69256,0.295193,4.14957,0.685281,2.60831,0.163631,1.19469,0.57424,2.75403
-0.312462,-0.397283,0.103016,2.2419,0.139995,1.95219,0.0475528,2.39896,0.0768484,1.67376,0.108143,2.14906,0.158478,2.14369,0.15311,1.93597,0.256409,2.73231,0.0354246,2.64501,0.0817014,1.83739,0.0720344,1.413,0.153062,3.4812,0.0458239,2.03361,0.0206923,1.65373,0.112552,1.46043,0.264421,1.79882,0.0414909,3.23681,0.0200381,3.77597,0.0329981,2.28409,0.0703012,1.47337
-1.08461,-0.968086,0.0818566,3.45507,0.047539,4.7687,0.25352,3.62612,0.144327,3.4536,0.191396,5.55368,0.025094,3.4282,0.295405,3.39774,0.114788,0.88467,0.0957974,3.88025,0.030802,3.73347,0.165472,4.41686,0.0945668,2.50058,0.109155,1.31535,0.0970223,1.93227,0.117896,3.99468,0.13472,2.95517,0.139341,3.43023,0.0844564,3.94972,0.0853981,4.12359,0.0686843,3.85714
0.122574,0.00391937,0.268058,3.76934,0.0579925,4.32979,0.103196,2.7006,0.0709916,3.02847,0.148119,2.5595,0.135987,3.92856,0.30613,4.27797,0.0576993,3.9965,0.162332,3.12453,0.225387,3.07655,0.426729,4.54537,0.163068,2.48593,0.0899081,2.52161,0.171947,4.02105,0.0815309,1.95338,0.199678,2.9715,0.24012,2.99515,0.0563994,3.22125,0.314508,1.94175,0.0254081,2.56949
-0.869689,-0.649409,0.340703,7.04804,0.0479348,4.28889,0.238478,5.38008,0.299141,6.75743,0.226996,4.60624,0.334671,1.44562,0.316039,3.26794,0.284235,6.4954,0.0842224,1.27711,0.16341,2.86175,0.287984,4.51919,1.05905,3.55891,0.378002,4.65491,0.249204,4.17439,0.171172,4.2383,0.12813,5.54168,0.122896,3.12115,0.239345,6.69505,0.228189,2.76108,0.201064,2.84823
-1.09067,-0.315847,1.36812,6.71711,0.0640483,3.02601,2.25115,4.72261,0.86553,3.53139,0.904816,1.84883,0.310325,2.47894,1.70107,4.61454,0.278477,2.44207,0.402891,3.61054,0.395426,5.77001,0.732073,2.49692,0.380087,3.73478,0.770492,3.45166,0.907633,3.1857,1.71147,4.95153,0.285627,3.81538,0.622014,4.19894,0.507911,2.69719,0.277394,2.86626,0.260929,4.01688
-1.01441,-0.915555,0.245763,3.12371,0.13872,2.28911,0.0763248,1.29946,0.114502,4.71748,0.156919,2.8783,0.00123644,1.71511,0.18214,2.83998,0.105836,3.7064,0.0470769,2.19007,0.129188,5.20615,0.0537931,2.6501,0.0822639,2.74198,0.313214,2.57884,0.0540097,1.77167,0.0927902,3.98829,0.130488,4.18613,0.0622858,3.98034,0.145653,3.33519,0.0106794,2.06557,0.0529727,3.63107
0.310627,0.479946,0.253379,5.34455,0.791746,1.99312,0.341401,3.45807,0.134655,4.87007,0.885481,3.47181,0.290155,3.45191,0.0835248,3.74519,0.415608,5.05279,0.192717,3.74375,1.15168,3.64696,0.0559986,2.27505,0.0248008,3.36152,0.121482,3.85012,0.264212,4.88616,0.443371,5.26352,0.00293055,2.92845,0.357199,3.63808,0.0332935,2.63551,0.134077,4.24662,0.287177,3.54631
-0.530846,-0.480128,0.178976,1.24142,0.142058,2.52729,0.0813958,1.8699,0.0708666,1.64036,0.137379,3.85851,0.068339,1.95807,0.233283,2.00577,0.136512,2.44205,0.0144507,2.71131,0.351387,2.22644,0.535974,3.87823,0.122646,1.71526,0.0697833,1.91225,0.0741163,1.29974,0.128149,1.84881,0.0474682,3.93097,0.158307,2.07948,0.101804,2.49928,0.0444784,3.29564,0.11723,4.00377
1.44848,1.44777,0.251473,2.08691,0.536587,5.15443,1.09264,3.70063,0.380598,0.725158,0.400241,3.62971,0.482857,1.9767,0.262219,3.79845,0.129282,4.60677,0.306069,3.47794,0.226342,4.87982,0.337385,1.81789,0.811851,3.4003,0.542479,4.06409,0.202944,3.57469,0.175546,3.43137,0.358616,1.50749,0.643082,3.94094,0.546671,3.06715,0.264157,5.48776,0.508855,1.95509
1.51608,2.12319,0.417224,4.54669,0.0238869,5.50437,0.417224,4.81237,0.130889,1.34779,0.0992815,1.51715,1.49603,2.77578,0.364752,3.0932,0.417224,3.6591,0.417224,5.00272,0.714918,4.41843,0.233496,1.98052,0.417224,3.92594,0.176299,2.87952,0.21714,4.3133,0.197964,2.15766,0.760501,4.32595,0.417224,2.57263,0.113903,1.50306,0.225262,3.54975,0.0953581,2.19924
1.84712,1.8226,0.71781,1.93331,0.481218,2.89497,0.188825,2.89136,0.506712,1.86264,0.277639,2.68249,0.71781,2.41764,1.13038,1.82146,0.569183,3.20969,0.486995,1.33373,0.493351,1.04109,0.255034,1.57494,0.0937743,2.9905,0.991317,2.19064,1.10178,1.0535,0.71781,2.84603,1.1792,3.47769,0.383118,1.80049,0.269262,3.13664,0.131761,2.96944,0.670665,3.6627
0.525546,0.187486,0.202696,3.21425,0.291962,2.43843,0.108063,1.65553,0.465283,2.40627,0.373076,4.27648,0.339793,2.24553,0.0545124,1.18523,0.0588454,2.45921,0.180915,4.76819,0.773275,4.95853,0.0163817,2.3874,0.923018,5.86672,0.236667,3.77565,0.0163817,2.13173,0.168205,1.51101,0.456328,3.85363,0.17266,4.08002,0.206336,3.25507,0.307729,2.63143,0.00528339,3.13348
-0.266531,-0.411155,0.00980568,3.18992,0.260098,3.91113,0.018099,2.59238,0.047113,4.25137,0.43398,2.87227,0.0408301,2.96165,0.112126,2.23439,0.191709,4.50578,0.0787441,3.05881,0.106692,2.58286,0.124891,2.93954,0.213952,4.63706,0.0643757,4.40373,0.000316322,3.02134,0.0263867,4.07435,0.0492968,3.73333,0.147423,3.74733,0.0238186,3.24638,0.0154992,2.5004,0.0672066,4.89014
1.1235,1.20608,0.194301,3.59881,0.179136,5.74929,0.756798,6.2306,1.2078,2.78166,0.0803429,2.51965,0.276178,2.38151,0.515725,1.69017,0.06438,3.61233,0.0381653,4.12201,0.126776,2.44729,0.131299,4.11999,0.212934,4.64297,0.472334,6.78742,0.462152,3.84892,0.140641,3.772,0.466485,5.12401,0.185705,2.76486,0.0959418,4.26608,0.0903783,5.78333,0.462516,3.6358
0.41982,0.269592,0.052821,2.56662,0.0224032,2.36433,0.720454,3.88588,0.339058,2.58798,0.160627,3.45297,0.113252,2.827,0.0161607,2.19133,0.222445,2.49598,0.0716234,2.93974,0.24902,2.77604,0.0624837,2.77451,0.0161607,2.19133,0.1179,3.43303,0.512122,2.76989,0.16643,2.67688,0.226746,2.39906,0.96336,3.81303,0.432131,3.18692,0.0410352,2.22111,0.192908,3.10554
1.43115,1.35087,0.855025,5.587,0.098765,2.80637,0.493299,3.34589,1.52034,2.43547,0.00465178,1.79547,0.723717,3.56925,0.0812596,3.03256,0.0806242,2.05819,0.0349829,1.34721,0.161736,3.5498,0.147351,2.4482,0.0404117,2.65751,0.0802755,3.43422,0.419985,2.24514,0.180224,5.79872,0.442083,2.92363,0.0230237,2.83995,0.00176311,2.88989,0.192878,3.70079,0.0583813,4.29376
-0.459784,-0.261085,0.0309508,1.93017,0.372237,1.91629,0.627669,2.61991,0.268617,2.92033,0.449001,2.4463,0.171168,3.93679,0.381553,2.66326,0.0933464,2.40181,0.296973,2.04339,0.327304,2.40001,0.395708,2.10735,0.43355,2.44685,0.297493,2.47185,0.24138,2.68397,0.0266178,3.83855,0.281833,2.03078,0.719685,2.0762,0.325885,2.93285,1.30555,3.39556,0.298792,1.60608
2.54041,2.44683,0.0935848,3.4076,1.11187,3.02799,0.0935848,3.71546,0.0935848,4.71312,0.0935848,3.09158,0.0935848,3.59014,0.0935848,1.58665,0.0935848,3.99843,0.0935848,3.85963,0.0935848,3.40468,0.0935848,4.36009,0.572668,2.65477,0.0935848,6.92067,0.0935848,4.35808,0.0935848,6.12364,0.0935848,0.900759,0.0935848,2.84969,0.0935848,1.23443,0.0935848,3.14235,0.0935848,3.4076
-0.89482,-0.872834,0.136602,3.71183,0.0108941,3.54584,0.107427,2.79416,0.064674,3.49056,0.0133204,4.49108,0.0672739,3.31292,0.173866,3.4146,0.016144,2.11724,0.0251567,2.19741,0.0242974,5.11588,0.0461864,2.92754,0.139498,3.41502,0.193054,3.00103,0.0284932,3.01268,0.11558,3.27869,0.0219865,3.25638,0.147818,2.7455,0.133425,2.52409,0.0456086,1.88049,0.178409,3.86442
1.44935,1.57901,0.567946,3.60723,0.88014,4.8098,0.679088,2.77936,0.236339,2.38079,0.961404,3.55324,0.336284,2.33763,0.283049,3.78611,0.961404,3.01767,0.14332,1.59029,0.657423,2.30458,0.186001,3.13167,0.22247,2.58724,0.580089,4.14313,0.730218,2.24429,0.548404,4.39262,0.58356,3.30214,0.961404,2.80034,0.554123,3.8161,0.560363,1.76419,0.288477,4.24834
-0.673836,-0.742298,0.171587,4.34182,0.0277321,1.91729,0.0554635,3.62073,0.0173329,2.30751,0.0946324,2.52381,0.0589299,0.746648,0.0511305,4.94986,0.0479514,3.35108,0.184241,5.11925,0.222718,3.63471,0.0372633,2.07426,0.175053,2.73446,0.208201,1.8606,0.103703,2.35465,0.0307652,1.55458,0.0589299,0.746648,0.0225325,1.6125,0.0173329,2.30751,0.0577729,3.32207,0.149057,3.70109
-0.183337,-0.0337556,0.0646545,1.84221,0.0909993,1.88718,0.133983,4.3811,0.0105784,1.38085,1.50043,6.63273,0.000990819,2.71679,0.605231,5.4447,0.375332,2.93086,0.243857,2.79379,0.447694,2.66607,0.538687,5.35271,0.0150732,1.50804,0.316218,4.66026,0.167379,2.54084,0.15269,3.49167,0.0889195,1.28932,0.238553,5.08735,0.143516,4.21036,0.436861,2.19457,0.432095,2.43682
-0.0862776,0.117253,0.0399852,4.8569,0.111336,2.93213,0.557348,1.43408,0.170149,2.83967,0.0668499,3.61217,0.380561,3.26472,0.739093,2.95032,0.442957,2.73865,0.577615,2.21487,0.431344,2.28363,0.619501,2.94592,0.452663,2.55325,0.455424,2.43993,0.290607,3.01531,0.0228697,3.72486,0.406316,1.37467,0.0443182,3.56071,0.544107,1.90774,0.411542,2.36931,0.0804729,3.06915
-0.925151,-0.777691,0.16046,2.86317,0.074146,2.60061,0.141394,2.67589,0.121463,2.19331,0.0348021,5.20194,0.0841985,4.4896,0.0612335,4.62055,0.202214,3.2179,0.21023,2.70069,0.0828829,2.80154,0.125809,3.71331,0.353726,2.6036,0.24868,3.34288,0.158149,3.93889,0.161326,3.15847,0.0903356,3.02145,0.226755,5.01233,0.107944,4.85907,0.414099,5.01635,0.101255,4.70067
2.54041,-0.66592,0.273674,5.61768,3.20633,3.58512,0.289562,3.57691,0.518057,8.41995,0.373623,5.52594,0.289562,3.57691,0.255938,5.82738,0.288695,5.26407,0.0807103,7.74831,0.211568,3.44594,0.163327,2.28768,0.1256,4.77609,0.262697,6.17903,0.486916,4.35251,0.353748,7.06023,0.156538,2.4616,0.18167,2.89516,0.11393,2.34318,0.183259,2.65487,0.278585,3.92571
1.36009,1.07013,0.180761,4.77325,0.677351,3.95503,0.484792,4.16556,1.00542,3.29203,0.869564,6.12701,0.044704,3.69173,1.75263,3.92932,0.801449,2.70262,1.23947,3.0074,0.61753,3.21026,0.0429708,2.98605,0.117004,2.85531,0.334869,3.07379,0.621863,2.85413,0.657177,2.80388,0.364481,3.73159,0.758928,6.10095,0.0367312,3.02005,0.0334381,4.57831,0.952044,3.49916
-0.0663457,0.0972845,0.366762,2.21534,0.283742,1.69138,0.121483,1.28199,0.133326,3.53967,0.410786,3.81949,0.863297,4.00164,0.270656,2.19079,0.048805,2.13485,0.764504,2.8429,0.43658,4.38439,0.296654,1.52363,0.252602,3.85989,0.000881769,2.31044,0.00570443,2.84768,0.0647202,2.90961,0.344751,0.469568,0.321786,1.09358,0.272172,1.64783,0.523154,4.0626,0.0431721,1.27933
-0.970215,-0.426668,0.391024,2.92342,0.225566,3.3822,0.109377,4.20393,1.92455,4.74137,0.858621,3.01761,0.0169304,2.745,0.196327,3.63633,0.44525,4.67634,0.59069,3.59463,0.217333,5.60474,0.0232132,3.02945,0.414769,3.04299,0.258583,2.1514,0.410956,4.63388,0.739399,3.09921,0.765831,3.04736,0.222729,4.04071,0.466202,3.46814,0.340241,4.36536,0.6775,3.56751
0.0783773,0.118152,0.526985,5.96692,0.923712,3.00155,0.503153,3.94239,0.99759,4.19906,0.920423,7.18634,0.0754835,4.48342,0.381001,5.67692,1.08837,3.64359,0.0666398,8.57857,1.04998,5.05981,0.706194,7.20316,1.33448,5.15797,0.376195,6.76951,0.269599,5.53525,1.29549,5.53677,0.770154,4.7199,0.979136,7.11646,0.174276,4.99476,0.225406,3.42075,1.1291,2.25365
-0.859289,-0.492146,0.159969,3.90186,0.4245,4.38011,0.195283,2.19207,0.237747,4.85715,0.0648589,3.87335,0.452071,2.46558,0.190356,6.96884,0.37061,3.35561,0.246586,5.91124,0.103696,3.9068,0.441238,3.97834,0.0568991,3.97206,0.288283,3.55952,0.0826243,2.50392,0.446871,5.10843,0.700297,3.65162,0.00757629,2.88894,0.14918,4.59915,0.0171956,4.5244,0.064209,5.1887
0.0489128,-0.353194,0.07713,2.80654,0.07713,2.80654,0.152525,4.19719,0.07713,2.80654,0.831072,1.77135,0.467102,2.80963,0.802474,3.21625,0.217303,4.30132,0.0693306,5.45743,0.651685,4.84877,0.367612,3.65007,1.00526,3.76251,0.48248,5.74962,0.0591436,2.28606,0.227053,4.23395,0.240052,3.78403,0.467102,2.80963,0.049832,2.78398,0.2501,6.46008,0.317613,3.75361
-0.852356,-0.653653,0.154582,2.3431,0.327655,5.42905,0.0278093,1.96811,0.274462,4.86982,0.188669,1.5214,0.0444481,1.83547,0.21536,2.51982,0.112043,1.4549,0.181025,2.53032,0.156674,3.21448,0.0167168,1.67246,0.285295,3.84415,0.232675,5.1669,0.231288,2.90022,0.00761741,2.46697,0.0894423,2.99901,0.21488,3.07978,0.16274,2.64245,0.702999,4.52109,0.195237,2.83371
0.458817,0.24442,0.836792,6.76517,0.322205,4.31387,0.210064,4.17386,0.272632,3.83954,0.867993,5.34348,0.339404,5.05219,0.189441,2.58435,0.576984,4.40277,0.312106,5.95233,0.461379,4.72447,0.0883056,6.11529,1.06211,3.83393,0.712871,3.99709,0.955344,2.57623,0.398293,3.99533,0.390837,3.75013,0.305679,6.33967,0.459822,3.25955,0.0741828,2.68971,0.662608,3.83789
-0.423387,-0.0331381,0.0941833,1.79857,0.00440307,3.01497,0.643471,6.61939,0.100033,2.14368,0.260691,3.67753,0.934477,5.78998,0.677697,3.9678,0.168398,2.34246,1.34989,2.37473,0.579193,3.51427,0.0195152,5.99389,0.243446,3.48868,0.49831,2.57732,0.437739,3.51909,0.168571,4.64848,0.191243,2.029,0.155279,2.46668,0.922864,4.29022,0.413961,2.6776,0.265024,3.06412
-0.37919,-0.25386,0.101894,3.0853,0.642693,3.8634,0.12637,4.04014,0.167794,1.64769,1.76127,5.3463,0.336782,3.8893,0.0958275,2.99757,0.230845,4.233,0.385745,2.15595,0.99727,3.12782,0.107565,2.5579,0.254243,3.84832,0.127719,3.45632,0.167794,1.64769,0.702056,3.60591,0.530901,3.4061,0.163461,3.75434,0.137463,3.60369,0.530035,2.50042,0.429586,3.76344
0.134707,-0.110183,0.263114,3.15818,0.113599,2.21421,0.0670882,2.46759,1.09748,3.19627,0.467607,3.75175,0.163498,3.5849,0.0211582,3.1067,0.0951085,3.9524,0.207799,4.92399,0.183361,1.82033,0.519456,2.28223,0.554441,3.06926,0.223944,1.2434,0.284753,2.21021,0.215928,3.6465,0.868152,2.73545,0.162562,3.1045,0.0875401,4.02671,0.00570659,6.62559,0.0936641,3.94711
-0.131341,-0.00137632,0.490524,3.54913,0.322351,3.51393,0.362215,2.80059,0.237424,1.97773,0.126117,2.5362,0.428424,5.05746,0.438095,3.7668,0.22361,2.55769,0.422279,3.92201,0.0262408,2.37475,0.602611,3.65969,0.0530102,3.01472,0.273353,4.05996,0.184778,2.936,0.347751,3.35208,0.0151916,2.35972,0.375214,4.09796,0.255675,1.94407,0.167281,2.80437,0.220092,3.85383
2.54041,1.69062,0.849786,1.31326,0.849786,3.35658,0.782534,5.27696,0.238998,4.01963,0.493436,3.65099,0.633126,3.9372,1.29767,4.14447,0.906398,3.79392,0.849786,2.6133,0.130495,5.74853,0.366936,5.34168,1.16005,5.96224,0.941495,5.21543,0.0861561,6.92967,0.342671,4.61073,0.849786,5.48127,0.220839,3.35825,2.49676,4.61891,0.849786,4.51097,0.849786,5.8919
-0.784761,-0.621117,0.0290319,3.68004,0.159426,4.27418,0.0204223,5.18776,0.0778507,5.0892,0.046364,3.06275,0.248859,4.38228,0.155266,3.74092,0.42016,2.27061,0.31582,2.46319,0.283886,3.00114,0.0942571,4.77826,0.373651,3.76588,0.140246,3.34318,0.288146,4.17444,0.778355,3.02154,0.0625985,3.91361,0.08695,2.38459,0.253945,3.59759,0.294502,2.85392,0.107026,4.53912
1.45021,0.281712,0.0488476,3.21242,0.15596,3.18663,1.12627,4.1641,0.0367151,3.7631,0.900085,1.70768,0.139841,1.81662,0.0488476,3.21242,0.134642,2.06253,0.233088,3.63194,0.29167,3.34705,0.210383,2.28706,0.382144,2.97425,0.823304,3.48255,0.129442,3.22029,0.930185,5.31362,0.134642,2.07387,0.225346,3.19991,0.905805,3.70247,0.306749,4.88167,0.34696,1.61321
1.00218,1.30931,0.0704921,2.30521,1.2311,5.40163,0.588939,1.84376,0.569496,1.5681,0.614429,3.41298,0.678905,1.86378,0.595711,1.9387,0.119672,3.33119,0.519969,4.42905,0.522742,1.47411,0.430189,1.78387,0.588939,1.84376,0.307292,2.76857,0.044364,3.84833,0.427317,7.74924,0.601777,1.13925,0.523077,3.23984,0.545031,2.77448,0.277493,3.19965,0.364488,5.83119
1.41555,1.79994,0.649401,2.33036,0.740469,4.81551,0.308305,3.78773,0.282549,3.36142,0.569847,5.68721,0.184966,2.51314,0.746634,4.04524,0.217608,5.61885,0.730067,1.97432,0.478853,3.14646,0.33413,3.12873,0.740467,2.93182,0.19502,3.18644,0.183919,3.34538,0.213564,2.60686,0.243034,4.82527,0.134992,3.21572,0.751834,4.73349,0.740469,7.51875,0.400281,4.60571
-0.752697,-0.733761,0.529625,6.09644,0.427654,4.90956,0.177871,5.38972,0.097189,3.98697,0.421907,6.21727,0.293908,6.41303,0.00706208,3.71847,0.0882645,3.78884,0.0391265,3.50426,0.0509123,3.63457,0.112963,4.78094,0.113223,4.85434,0.053947,3.02025,0.0905754,3.71876,0.210022,4.31575,0.0250023,3.39523,0.0484006,4.38999,0.0293353,2.94811,0.0215777,2.98577,0.095544,3.66291
-0.220601,-0.135049,0.555541,4.32987,0.0642342,3.3978,0.467726,3.39094,0.350523,4.13834,0.162123,2.67755,0.0595545,1.92221,0.134565,1.25603,0.0461713,2.54177,0.143231,1.90598,0.719523,3.36337,0.144964,2.76931,0.442594,3.56061,0.259009,3.72758,0.212727,4.16884,0.0413183,2.96338,0.17934,3.7247,0.272355,2.72054,0.282272,4.53315,0.268406,4.66012,0.100068,2.29112
0.633005,0.175491,0.338897,1.77167,0.136003,2.95267,0.68312,2.29005,0.139361,3.08319,0.517995,2.51755,0.222425,3.57375,0.457513,1.39446,0.657006,2.60457,0.206848,4.27297,0.0814067,1.52651,0.68312,2.29005,0.97401,3.6088,0.0794352,4.08633,0.648275,2.80969,0.192657,3.97159,0.493152,2.7751,0.077182,3.51827,0.565081,2.36927,0.114446,2.4783,0.490119,3.86058
-0.837624,-0.920987,0.358077,2.67608,0.0405613,3.13319,0.253573,6.43909,0.0574602,2.17263,0.0901312,3.82256,0.0434993,2.14034,0.0914022,3.10492,0.0154299,1.70583,0.0167298,2.52712,0.0279956,2.41951,0.0572435,5.15118,0.0716639,3.18964,0.0292003,3.38579,0.0611866,4.52671,0.222237,4.11324,0.065693,2.71419,0.017163,4.02482,0.0405613,3.13319,0.0908737,3.13096,0.019581,4.02412
-0.643505,-0.531074,0.0415422,4.25612,0.253566,2.52001,0.153161,2.76751,0.0309696,2.06198,0.0647672,5.04852,0.169626,2.77834,0.0305363,2.23068,0.16876,3.47902,0.189558,3.05078,0.0893788,1.69021,0.130219,1.82292,0.329538,1.92518,0.222946,0.932033,0.0231702,1.65254,0.190858,3.27637,0.25282,4.79822,0.0509245,5.13815,0.187848,3.83763,0.301807,1.7538,0.0717,3.80457
